mode,scene_name,sources,class_names,full_img_path,full_mask_path
folder,ADE_train_00014967,,,ade20k/ade20k_images/ADE_train_00014967.jpg,ade20k/ade20k_mask/ADE_train_00014967.png
folder,ADE_train_00014968,,,ade20k/ade20k_images/ADE_train_00014968.jpg,ade20k/ade20k_mask/ADE_train_00014968.png
folder,ADE_train_00014969,,,ade20k/ade20k_images/ADE_train_00014969.jpg,ade20k/ade20k_mask/ADE_train_00014969.png
folder,ADE_train_00014970,,,ade20k/ade20k_images/ADE_train_00014970.jpg,ade20k/ade20k_mask/ADE_train_00014970.png
folder,ADE_train_00014971,,,ade20k/ade20k_images/ADE_train_00014971.jpg,ade20k/ade20k_mask/ADE_train_00014971.png
folder,ADE_train_00014972,,,ade20k/ade20k_images/ADE_train_00014972.jpg,ade20k/ade20k_mask/ADE_train_00014972.png
folder,ADE_train_00014973,,,ade20k/ade20k_images/ADE_train_00014973.jpg,ade20k/ade20k_mask/ADE_train_00014973.png
folder,ADE_train_00014974,,,ade20k/ade20k_images/ADE_train_00014974.jpg,ade20k/ade20k_mask/ADE_train_00014974.png
folder,ADE_train_00014975,,,ade20k/ade20k_images/ADE_train_00014975.jpg,ade20k/ade20k_mask/ADE_train_00014975.png
folder,ADE_train_00014976,,,ade20k/ade20k_images/ADE_train_00014976.jpg,ade20k/ade20k_mask/ADE_train_00014976.png
folder,ADE_train_00014977,,,ade20k/ade20k_images/ADE_train_00014977.jpg,ade20k/ade20k_mask/ADE_train_00014977.png
folder,ADE_train_00014978,,,ade20k/ade20k_images/ADE_train_00014978.jpg,ade20k/ade20k_mask/ADE_train_00014978.png
folder,ADE_train_00014979,,,ade20k/ade20k_images/ADE_train_00014979.jpg,ade20k/ade20k_mask/ADE_train_00014979.png
folder,ADE_train_00014980,,,ade20k/ade20k_images/ADE_train_00014980.jpg,ade20k/ade20k_mask/ADE_train_00014980.png
folder,ADE_train_00014981,,,ade20k/ade20k_images/ADE_train_00014981.jpg,ade20k/ade20k_mask/ADE_train_00014981.png
folder,ADE_train_00014982,,,ade20k/ade20k_images/ADE_train_00014982.jpg,ade20k/ade20k_mask/ADE_train_00014982.png
folder,ADE_train_00014983,,,ade20k/ade20k_images/ADE_train_00014983.jpg,ade20k/ade20k_mask/ADE_train_00014983.png
folder,ADE_train_00014984,,,ade20k/ade20k_images/ADE_train_00014984.jpg,ade20k/ade20k_mask/ADE_train_00014984.png
folder,ADE_train_00014985,,,ade20k/ade20k_images/ADE_train_00014985.jpg,ade20k/ade20k_mask/ADE_train_00014985.png
folder,ADE_train_00014986,,,ade20k/ade20k_images/ADE_train_00014986.jpg,ade20k/ade20k_mask/ADE_train_00014986.png
folder,ADE_train_00014987,,,ade20k/ade20k_images/ADE_train_00014987.jpg,ade20k/ade20k_mask/ADE_train_00014987.png
folder,ADE_train_00014988,,,ade20k/ade20k_images/ADE_train_00014988.jpg,ade20k/ade20k_mask/ADE_train_00014988.png
folder,ADE_train_00014989,,,ade20k/ade20k_images/ADE_train_00014989.jpg,ade20k/ade20k_mask/ADE_train_00014989.png
folder,ADE_train_00014990,,,ade20k/ade20k_images/ADE_train_00014990.jpg,ade20k/ade20k_mask/ADE_train_00014990.png
folder,ADE_train_00014991,,,ade20k/ade20k_images/ADE_train_00014991.jpg,ade20k/ade20k_mask/ADE_train_00014991.png
folder,ADE_train_00014992,,,ade20k/ade20k_images/ADE_train_00014992.jpg,ade20k/ade20k_mask/ADE_train_00014992.png
folder,ADE_train_00014993,,,ade20k/ade20k_images/ADE_train_00014993.jpg,ade20k/ade20k_mask/ADE_train_00014993.png
folder,ADE_train_00014994,,,ade20k/ade20k_images/ADE_train_00014994.jpg,ade20k/ade20k_mask/ADE_train_00014994.png
folder,ADE_train_00014995,,,ade20k/ade20k_images/ADE_train_00014995.jpg,ade20k/ade20k_mask/ADE_train_00014995.png
folder,ADE_train_00014996,,,ade20k/ade20k_images/ADE_train_00014996.jpg,ade20k/ade20k_mask/ADE_train_00014996.png
folder,ADE_train_00014997,,,ade20k/ade20k_images/ADE_train_00014997.jpg,ade20k/ade20k_mask/ADE_train_00014997.png
folder,ADE_train_00014998,,,ade20k/ade20k_images/ADE_train_00014998.jpg,ade20k/ade20k_mask/ADE_train_00014998.png
folder,ADE_train_00014999,,,ade20k/ade20k_images/ADE_train_00014999.jpg,ade20k/ade20k_mask/ADE_train_00014999.png
folder,ADE_train_00015000,,,ade20k/ade20k_images/ADE_train_00015000.jpg,ade20k/ade20k_mask/ADE_train_00015000.png
folder,ADE_train_00015001,,,ade20k/ade20k_images/ADE_train_00015001.jpg,ade20k/ade20k_mask/ADE_train_00015001.png
folder,ADE_train_00015002,,,ade20k/ade20k_images/ADE_train_00015002.jpg,ade20k/ade20k_mask/ADE_train_00015002.png
folder,ADE_train_00015003,,,ade20k/ade20k_images/ADE_train_00015003.jpg,ade20k/ade20k_mask/ADE_train_00015003.png
folder,ADE_train_00015004,,,ade20k/ade20k_images/ADE_train_00015004.jpg,ade20k/ade20k_mask/ADE_train_00015004.png
folder,ADE_train_00015005,,,ade20k/ade20k_images/ADE_train_00015005.jpg,ade20k/ade20k_mask/ADE_train_00015005.png
folder,ADE_train_00015006,,,ade20k/ade20k_images/ADE_train_00015006.jpg,ade20k/ade20k_mask/ADE_train_00015006.png
folder,ADE_train_00015007,,,ade20k/ade20k_images/ADE_train_00015007.jpg,ade20k/ade20k_mask/ADE_train_00015007.png
folder,ADE_train_00015008,,,ade20k/ade20k_images/ADE_train_00015008.jpg,ade20k/ade20k_mask/ADE_train_00015008.png
folder,ADE_train_00015009,,,ade20k/ade20k_images/ADE_train_00015009.jpg,ade20k/ade20k_mask/ADE_train_00015009.png
folder,ADE_train_00015010,,,ade20k/ade20k_images/ADE_train_00015010.jpg,ade20k/ade20k_mask/ADE_train_00015010.png
folder,ADE_train_00015011,,,ade20k/ade20k_images/ADE_train_00015011.jpg,ade20k/ade20k_mask/ADE_train_00015011.png
folder,ADE_train_00015012,,,ade20k/ade20k_images/ADE_train_00015012.jpg,ade20k/ade20k_mask/ADE_train_00015012.png
folder,ADE_train_00015013,,,ade20k/ade20k_images/ADE_train_00015013.jpg,ade20k/ade20k_mask/ADE_train_00015013.png
folder,ADE_train_00015014,,,ade20k/ade20k_images/ADE_train_00015014.jpg,ade20k/ade20k_mask/ADE_train_00015014.png
folder,ADE_train_00015015,,,ade20k/ade20k_images/ADE_train_00015015.jpg,ade20k/ade20k_mask/ADE_train_00015015.png
folder,ADE_train_00015016,,,ade20k/ade20k_images/ADE_train_00015016.jpg,ade20k/ade20k_mask/ADE_train_00015016.png
folder,ADE_train_00015017,,,ade20k/ade20k_images/ADE_train_00015017.jpg,ade20k/ade20k_mask/ADE_train_00015017.png
folder,ADE_train_00015018,,,ade20k/ade20k_images/ADE_train_00015018.jpg,ade20k/ade20k_mask/ADE_train_00015018.png
folder,ADE_train_00015019,,,ade20k/ade20k_images/ADE_train_00015019.jpg,ade20k/ade20k_mask/ADE_train_00015019.png
folder,ADE_train_00015020,,,ade20k/ade20k_images/ADE_train_00015020.jpg,ade20k/ade20k_mask/ADE_train_00015020.png
folder,ADE_train_00015021,,,ade20k/ade20k_images/ADE_train_00015021.jpg,ade20k/ade20k_mask/ADE_train_00015021.png
folder,ADE_train_00015022,,,ade20k/ade20k_images/ADE_train_00015022.jpg,ade20k/ade20k_mask/ADE_train_00015022.png
folder,ADE_train_00015023,,,ade20k/ade20k_images/ADE_train_00015023.jpg,ade20k/ade20k_mask/ADE_train_00015023.png
folder,ADE_train_00015024,,,ade20k/ade20k_images/ADE_train_00015024.jpg,ade20k/ade20k_mask/ADE_train_00015024.png
folder,ADE_train_00015025,,,ade20k/ade20k_images/ADE_train_00015025.jpg,ade20k/ade20k_mask/ADE_train_00015025.png
folder,ADE_train_00015026,,,ade20k/ade20k_images/ADE_train_00015026.jpg,ade20k/ade20k_mask/ADE_train_00015026.png
folder,ADE_train_00015027,,,ade20k/ade20k_images/ADE_train_00015027.jpg,ade20k/ade20k_mask/ADE_train_00015027.png
folder,ADE_train_00015028,,,ade20k/ade20k_images/ADE_train_00015028.jpg,ade20k/ade20k_mask/ADE_train_00015028.png
folder,ADE_train_00015029,,,ade20k/ade20k_images/ADE_train_00015029.jpg,ade20k/ade20k_mask/ADE_train_00015029.png
folder,ADE_train_00015030,,,ade20k/ade20k_images/ADE_train_00015030.jpg,ade20k/ade20k_mask/ADE_train_00015030.png
folder,ADE_train_00015031,,,ade20k/ade20k_images/ADE_train_00015031.jpg,ade20k/ade20k_mask/ADE_train_00015031.png
folder,ADE_train_00015032,,,ade20k/ade20k_images/ADE_train_00015032.jpg,ade20k/ade20k_mask/ADE_train_00015032.png
folder,ADE_train_00015033,,,ade20k/ade20k_images/ADE_train_00015033.jpg,ade20k/ade20k_mask/ADE_train_00015033.png
folder,ADE_train_00015034,,,ade20k/ade20k_images/ADE_train_00015034.jpg,ade20k/ade20k_mask/ADE_train_00015034.png
folder,ADE_train_00015035,,,ade20k/ade20k_images/ADE_train_00015035.jpg,ade20k/ade20k_mask/ADE_train_00015035.png
folder,ADE_train_00015036,,,ade20k/ade20k_images/ADE_train_00015036.jpg,ade20k/ade20k_mask/ADE_train_00015036.png
folder,ADE_train_00015037,,,ade20k/ade20k_images/ADE_train_00015037.jpg,ade20k/ade20k_mask/ADE_train_00015037.png
folder,ADE_train_00015038,,,ade20k/ade20k_images/ADE_train_00015038.jpg,ade20k/ade20k_mask/ADE_train_00015038.png
folder,ADE_train_00015039,,,ade20k/ade20k_images/ADE_train_00015039.jpg,ade20k/ade20k_mask/ADE_train_00015039.png
folder,ADE_train_00015040,,,ade20k/ade20k_images/ADE_train_00015040.jpg,ade20k/ade20k_mask/ADE_train_00015040.png
folder,ADE_train_00015041,,,ade20k/ade20k_images/ADE_train_00015041.jpg,ade20k/ade20k_mask/ADE_train_00015041.png
folder,ADE_train_00015042,,,ade20k/ade20k_images/ADE_train_00015042.jpg,ade20k/ade20k_mask/ADE_train_00015042.png
folder,ADE_train_00015043,,,ade20k/ade20k_images/ADE_train_00015043.jpg,ade20k/ade20k_mask/ADE_train_00015043.png
folder,ADE_train_00015044,,,ade20k/ade20k_images/ADE_train_00015044.jpg,ade20k/ade20k_mask/ADE_train_00015044.png
folder,ADE_train_00015045,,,ade20k/ade20k_images/ADE_train_00015045.jpg,ade20k/ade20k_mask/ADE_train_00015045.png
folder,ADE_train_00015046,,,ade20k/ade20k_images/ADE_train_00015046.jpg,ade20k/ade20k_mask/ADE_train_00015046.png
folder,ADE_train_00015047,,,ade20k/ade20k_images/ADE_train_00015047.jpg,ade20k/ade20k_mask/ADE_train_00015047.png
folder,ADE_train_00015048,,,ade20k/ade20k_images/ADE_train_00015048.jpg,ade20k/ade20k_mask/ADE_train_00015048.png
folder,ADE_train_00015049,,,ade20k/ade20k_images/ADE_train_00015049.jpg,ade20k/ade20k_mask/ADE_train_00015049.png
folder,ADE_train_00015050,,,ade20k/ade20k_images/ADE_train_00015050.jpg,ade20k/ade20k_mask/ADE_train_00015050.png
folder,ADE_train_00015051,,,ade20k/ade20k_images/ADE_train_00015051.jpg,ade20k/ade20k_mask/ADE_train_00015051.png
folder,ADE_train_00015052,,,ade20k/ade20k_images/ADE_train_00015052.jpg,ade20k/ade20k_mask/ADE_train_00015052.png
folder,ADE_train_00015053,,,ade20k/ade20k_images/ADE_train_00015053.jpg,ade20k/ade20k_mask/ADE_train_00015053.png
folder,ADE_train_00015054,,,ade20k/ade20k_images/ADE_train_00015054.jpg,ade20k/ade20k_mask/ADE_train_00015054.png
folder,ADE_train_00015055,,,ade20k/ade20k_images/ADE_train_00015055.jpg,ade20k/ade20k_mask/ADE_train_00015055.png
folder,ADE_train_00015056,,,ade20k/ade20k_images/ADE_train_00015056.jpg,ade20k/ade20k_mask/ADE_train_00015056.png
folder,ADE_train_00015057,,,ade20k/ade20k_images/ADE_train_00015057.jpg,ade20k/ade20k_mask/ADE_train_00015057.png
folder,ADE_train_00015058,,,ade20k/ade20k_images/ADE_train_00015058.jpg,ade20k/ade20k_mask/ADE_train_00015058.png
folder,ADE_train_00015059,,,ade20k/ade20k_images/ADE_train_00015059.jpg,ade20k/ade20k_mask/ADE_train_00015059.png
folder,ADE_train_00015060,,,ade20k/ade20k_images/ADE_train_00015060.jpg,ade20k/ade20k_mask/ADE_train_00015060.png
folder,ADE_train_00015061,,,ade20k/ade20k_images/ADE_train_00015061.jpg,ade20k/ade20k_mask/ADE_train_00015061.png
folder,ADE_train_00015062,,,ade20k/ade20k_images/ADE_train_00015062.jpg,ade20k/ade20k_mask/ADE_train_00015062.png
folder,ADE_train_00015063,,,ade20k/ade20k_images/ADE_train_00015063.jpg,ade20k/ade20k_mask/ADE_train_00015063.png
folder,ADE_train_00015064,,,ade20k/ade20k_images/ADE_train_00015064.jpg,ade20k/ade20k_mask/ADE_train_00015064.png
folder,ADE_train_00015065,,,ade20k/ade20k_images/ADE_train_00015065.jpg,ade20k/ade20k_mask/ADE_train_00015065.png
folder,ADE_train_00015066,,,ade20k/ade20k_images/ADE_train_00015066.jpg,ade20k/ade20k_mask/ADE_train_00015066.png
folder,ADE_train_00015067,,,ade20k/ade20k_images/ADE_train_00015067.jpg,ade20k/ade20k_mask/ADE_train_00015067.png
folder,ADE_train_00015068,,,ade20k/ade20k_images/ADE_train_00015068.jpg,ade20k/ade20k_mask/ADE_train_00015068.png
folder,ADE_train_00015069,,,ade20k/ade20k_images/ADE_train_00015069.jpg,ade20k/ade20k_mask/ADE_train_00015069.png
folder,ADE_train_00015070,,,ade20k/ade20k_images/ADE_train_00015070.jpg,ade20k/ade20k_mask/ADE_train_00015070.png
folder,ADE_train_00015071,,,ade20k/ade20k_images/ADE_train_00015071.jpg,ade20k/ade20k_mask/ADE_train_00015071.png
folder,ADE_train_00015072,,,ade20k/ade20k_images/ADE_train_00015072.jpg,ade20k/ade20k_mask/ADE_train_00015072.png
folder,ADE_train_00015073,,,ade20k/ade20k_images/ADE_train_00015073.jpg,ade20k/ade20k_mask/ADE_train_00015073.png
folder,ADE_train_00015074,,,ade20k/ade20k_images/ADE_train_00015074.jpg,ade20k/ade20k_mask/ADE_train_00015074.png
folder,ADE_train_00015075,,,ade20k/ade20k_images/ADE_train_00015075.jpg,ade20k/ade20k_mask/ADE_train_00015075.png
folder,ADE_train_00015076,,,ade20k/ade20k_images/ADE_train_00015076.jpg,ade20k/ade20k_mask/ADE_train_00015076.png
folder,ADE_train_00015077,,,ade20k/ade20k_images/ADE_train_00015077.jpg,ade20k/ade20k_mask/ADE_train_00015077.png
folder,ADE_train_00015078,,,ade20k/ade20k_images/ADE_train_00015078.jpg,ade20k/ade20k_mask/ADE_train_00015078.png
folder,ADE_train_00015079,,,ade20k/ade20k_images/ADE_train_00015079.jpg,ade20k/ade20k_mask/ADE_train_00015079.png
folder,ADE_train_00015080,,,ade20k/ade20k_images/ADE_train_00015080.jpg,ade20k/ade20k_mask/ADE_train_00015080.png
folder,ADE_train_00015081,,,ade20k/ade20k_images/ADE_train_00015081.jpg,ade20k/ade20k_mask/ADE_train_00015081.png
folder,ADE_train_00015082,,,ade20k/ade20k_images/ADE_train_00015082.jpg,ade20k/ade20k_mask/ADE_train_00015082.png
folder,ADE_train_00015083,,,ade20k/ade20k_images/ADE_train_00015083.jpg,ade20k/ade20k_mask/ADE_train_00015083.png
folder,ADE_train_00015084,,,ade20k/ade20k_images/ADE_train_00015084.jpg,ade20k/ade20k_mask/ADE_train_00015084.png
folder,ADE_train_00015085,,,ade20k/ade20k_images/ADE_train_00015085.jpg,ade20k/ade20k_mask/ADE_train_00015085.png
folder,ADE_train_00015086,,,ade20k/ade20k_images/ADE_train_00015086.jpg,ade20k/ade20k_mask/ADE_train_00015086.png
folder,ADE_train_00015087,,,ade20k/ade20k_images/ADE_train_00015087.jpg,ade20k/ade20k_mask/ADE_train_00015087.png
folder,ADE_train_00015088,,,ade20k/ade20k_images/ADE_train_00015088.jpg,ade20k/ade20k_mask/ADE_train_00015088.png
folder,ADE_train_00015089,,,ade20k/ade20k_images/ADE_train_00015089.jpg,ade20k/ade20k_mask/ADE_train_00015089.png
folder,ADE_train_00015090,,,ade20k/ade20k_images/ADE_train_00015090.jpg,ade20k/ade20k_mask/ADE_train_00015090.png
folder,ADE_train_00015091,,,ade20k/ade20k_images/ADE_train_00015091.jpg,ade20k/ade20k_mask/ADE_train_00015091.png
folder,ADE_train_00015092,,,ade20k/ade20k_images/ADE_train_00015092.jpg,ade20k/ade20k_mask/ADE_train_00015092.png
folder,ADE_train_00015093,,,ade20k/ade20k_images/ADE_train_00015093.jpg,ade20k/ade20k_mask/ADE_train_00015093.png
folder,ADE_train_00015094,,,ade20k/ade20k_images/ADE_train_00015094.jpg,ade20k/ade20k_mask/ADE_train_00015094.png
folder,ADE_train_00015095,,,ade20k/ade20k_images/ADE_train_00015095.jpg,ade20k/ade20k_mask/ADE_train_00015095.png
folder,ADE_train_00015096,,,ade20k/ade20k_images/ADE_train_00015096.jpg,ade20k/ade20k_mask/ADE_train_00015096.png
folder,ADE_train_00015097,,,ade20k/ade20k_images/ADE_train_00015097.jpg,ade20k/ade20k_mask/ADE_train_00015097.png
folder,ADE_train_00015098,,,ade20k/ade20k_images/ADE_train_00015098.jpg,ade20k/ade20k_mask/ADE_train_00015098.png
folder,ADE_train_00015099,,,ade20k/ade20k_images/ADE_train_00015099.jpg,ade20k/ade20k_mask/ADE_train_00015099.png
folder,ADE_train_00015100,,,ade20k/ade20k_images/ADE_train_00015100.jpg,ade20k/ade20k_mask/ADE_train_00015100.png
folder,ADE_train_00015101,,,ade20k/ade20k_images/ADE_train_00015101.jpg,ade20k/ade20k_mask/ADE_train_00015101.png
folder,ADE_train_00015102,,,ade20k/ade20k_images/ADE_train_00015102.jpg,ade20k/ade20k_mask/ADE_train_00015102.png
folder,ADE_train_00015103,,,ade20k/ade20k_images/ADE_train_00015103.jpg,ade20k/ade20k_mask/ADE_train_00015103.png
folder,ADE_train_00015104,,,ade20k/ade20k_images/ADE_train_00015104.jpg,ade20k/ade20k_mask/ADE_train_00015104.png
folder,ADE_train_00015105,,,ade20k/ade20k_images/ADE_train_00015105.jpg,ade20k/ade20k_mask/ADE_train_00015105.png
folder,ADE_train_00015106,,,ade20k/ade20k_images/ADE_train_00015106.jpg,ade20k/ade20k_mask/ADE_train_00015106.png
folder,ADE_train_00015107,,,ade20k/ade20k_images/ADE_train_00015107.jpg,ade20k/ade20k_mask/ADE_train_00015107.png
folder,ADE_train_00015108,,,ade20k/ade20k_images/ADE_train_00015108.jpg,ade20k/ade20k_mask/ADE_train_00015108.png
folder,ADE_train_00015109,,,ade20k/ade20k_images/ADE_train_00015109.jpg,ade20k/ade20k_mask/ADE_train_00015109.png
folder,ADE_train_00015110,,,ade20k/ade20k_images/ADE_train_00015110.jpg,ade20k/ade20k_mask/ADE_train_00015110.png
folder,ADE_train_00015111,,,ade20k/ade20k_images/ADE_train_00015111.jpg,ade20k/ade20k_mask/ADE_train_00015111.png
folder,ADE_train_00015112,,,ade20k/ade20k_images/ADE_train_00015112.jpg,ade20k/ade20k_mask/ADE_train_00015112.png
folder,ADE_train_00015113,,,ade20k/ade20k_images/ADE_train_00015113.jpg,ade20k/ade20k_mask/ADE_train_00015113.png
folder,ADE_train_00015114,,,ade20k/ade20k_images/ADE_train_00015114.jpg,ade20k/ade20k_mask/ADE_train_00015114.png
folder,ADE_train_00015115,,,ade20k/ade20k_images/ADE_train_00015115.jpg,ade20k/ade20k_mask/ADE_train_00015115.png
folder,ADE_train_00015116,,,ade20k/ade20k_images/ADE_train_00015116.jpg,ade20k/ade20k_mask/ADE_train_00015116.png
folder,ADE_train_00015117,,,ade20k/ade20k_images/ADE_train_00015117.jpg,ade20k/ade20k_mask/ADE_train_00015117.png
folder,ADE_train_00015118,,,ade20k/ade20k_images/ADE_train_00015118.jpg,ade20k/ade20k_mask/ADE_train_00015118.png
folder,ADE_train_00015119,,,ade20k/ade20k_images/ADE_train_00015119.jpg,ade20k/ade20k_mask/ADE_train_00015119.png
folder,ADE_train_00015120,,,ade20k/ade20k_images/ADE_train_00015120.jpg,ade20k/ade20k_mask/ADE_train_00015120.png
folder,ADE_train_00015121,,,ade20k/ade20k_images/ADE_train_00015121.jpg,ade20k/ade20k_mask/ADE_train_00015121.png
folder,ADE_train_00015122,,,ade20k/ade20k_images/ADE_train_00015122.jpg,ade20k/ade20k_mask/ADE_train_00015122.png
folder,ADE_train_00015123,,,ade20k/ade20k_images/ADE_train_00015123.jpg,ade20k/ade20k_mask/ADE_train_00015123.png
folder,ADE_train_00015124,,,ade20k/ade20k_images/ADE_train_00015124.jpg,ade20k/ade20k_mask/ADE_train_00015124.png
folder,ADE_train_00015125,,,ade20k/ade20k_images/ADE_train_00015125.jpg,ade20k/ade20k_mask/ADE_train_00015125.png
folder,ADE_train_00015126,,,ade20k/ade20k_images/ADE_train_00015126.jpg,ade20k/ade20k_mask/ADE_train_00015126.png
folder,ADE_train_00015127,,,ade20k/ade20k_images/ADE_train_00015127.jpg,ade20k/ade20k_mask/ADE_train_00015127.png
folder,ADE_train_00015128,,,ade20k/ade20k_images/ADE_train_00015128.jpg,ade20k/ade20k_mask/ADE_train_00015128.png
folder,ADE_train_00015129,,,ade20k/ade20k_images/ADE_train_00015129.jpg,ade20k/ade20k_mask/ADE_train_00015129.png
folder,ADE_train_00015130,,,ade20k/ade20k_images/ADE_train_00015130.jpg,ade20k/ade20k_mask/ADE_train_00015130.png
folder,ADE_train_00015131,,,ade20k/ade20k_images/ADE_train_00015131.jpg,ade20k/ade20k_mask/ADE_train_00015131.png
folder,ADE_train_00015132,,,ade20k/ade20k_images/ADE_train_00015132.jpg,ade20k/ade20k_mask/ADE_train_00015132.png
folder,ADE_train_00015133,,,ade20k/ade20k_images/ADE_train_00015133.jpg,ade20k/ade20k_mask/ADE_train_00015133.png
folder,ADE_train_00015134,,,ade20k/ade20k_images/ADE_train_00015134.jpg,ade20k/ade20k_mask/ADE_train_00015134.png
folder,ADE_train_00015135,,,ade20k/ade20k_images/ADE_train_00015135.jpg,ade20k/ade20k_mask/ADE_train_00015135.png
folder,ADE_train_00015136,,,ade20k/ade20k_images/ADE_train_00015136.jpg,ade20k/ade20k_mask/ADE_train_00015136.png
folder,ADE_train_00015137,,,ade20k/ade20k_images/ADE_train_00015137.jpg,ade20k/ade20k_mask/ADE_train_00015137.png
folder,ADE_train_00015138,,,ade20k/ade20k_images/ADE_train_00015138.jpg,ade20k/ade20k_mask/ADE_train_00015138.png
folder,ADE_train_00015139,,,ade20k/ade20k_images/ADE_train_00015139.jpg,ade20k/ade20k_mask/ADE_train_00015139.png
folder,ADE_train_00015140,,,ade20k/ade20k_images/ADE_train_00015140.jpg,ade20k/ade20k_mask/ADE_train_00015140.png
folder,ADE_train_00015141,,,ade20k/ade20k_images/ADE_train_00015141.jpg,ade20k/ade20k_mask/ADE_train_00015141.png
folder,ADE_train_00015142,,,ade20k/ade20k_images/ADE_train_00015142.jpg,ade20k/ade20k_mask/ADE_train_00015142.png
folder,ADE_train_00015143,,,ade20k/ade20k_images/ADE_train_00015143.jpg,ade20k/ade20k_mask/ADE_train_00015143.png
folder,ADE_train_00015144,,,ade20k/ade20k_images/ADE_train_00015144.jpg,ade20k/ade20k_mask/ADE_train_00015144.png
folder,ADE_train_00015145,,,ade20k/ade20k_images/ADE_train_00015145.jpg,ade20k/ade20k_mask/ADE_train_00015145.png
folder,ADE_train_00015146,,,ade20k/ade20k_images/ADE_train_00015146.jpg,ade20k/ade20k_mask/ADE_train_00015146.png
folder,ADE_train_00015147,,,ade20k/ade20k_images/ADE_train_00015147.jpg,ade20k/ade20k_mask/ADE_train_00015147.png
